,TAG_NAME,DEPTH_EFFECTIVE_DATE,MDKB_DEPTH,INSTRUMENTATION_TYPE,Point #
7046,OBS_100TI-8054A,2012-03-20,332.5,Thermocouple,1
7047,OBS_100TI-8054J,2012-03-20,301.0,Thermocouple,10
7048,OBS_100TI-8054K,2012-03-20,297.5,Thermocouple,11
7049,OBS_100TI-8054L,2012-03-20,294.0,Thermocouple,12
7050,OBS_100TI-8054M,2012-03-20,290.5,Thermocouple,13
7051,OBS_100TI-8054N,2012-03-20,287.0,Thermocouple,14
7052,OBS_100TI-8054O,2012-03-20,283.5,Thermocouple,15
7053,OBS_100TI-8054P,2012-03-20,280.0,Thermocouple,16
7054,OBS_100TI-8054Q,2012-03-20,276.5,Thermocouple,17
7055,OBS_100TI-8054R,2012-03-20,273.0,Thermocouple,18
7056,OBS_100TI-8054S,2012-03-20,269.5,Thermocouple,19
7057,OBS_100TI-8054B,2012-03-20,329.0,Thermocouple,2
7058,OBS_100TI-8054T,2012-03-20,266.0,Thermocouple,20
7059,OBS_100TI-8054U,2012-03-20,262.5,Thermocouple,21
7060,OBS_100TI-8054V,2012-03-20,259.0,Thermocouple,22
7061,OBS_100TI-8054W,2012-03-20,255.5,Thermocouple,23
7062,OBS_100TI-8054X,2012-03-20,252.0,Thermocouple,24
7063,OBS_100TI-8054Y,2012-03-20,260.5,Thermocouple,25
7064,OBS_100TI-8054Z,2012-03-20,258.5,Thermocouple,26
7065,OBS_100TI-8054AA,2012-03-20,256.5,Thermocouple,27
7066,OBS_100TI-8054AB,2012-03-20,254.5,Thermocouple,28
7067,OBS_100TI-8054AC,2012-03-20,252.5,Thermocouple,29
7068,OBS_100TI-8054C,2012-03-20,325.5,Thermocouple,3
7069,OBS_100TI-8054AD,2012-03-20,250.5,Thermocouple,30
7070,OBS_100TI-8054AE,2012-03-20,248.5,Thermocouple,31
7071,OBS_100TI-8054AF,2012-03-20,246.5,Thermocouple,32
7072,OBS_100TI-8054AG,2012-03-20,244.5,Thermocouple,33
7073,OBS_100TI-8054AH,2012-03-20,242.5,Thermocouple,34
7074,OBS_100TI-8054AI,2012-03-20,240.5,Thermocouple,35
7075,OBS_100TI-8054AJ,2012-03-20,238.5,Thermocouple,36
7076,OBS_100TI-8054AK,2012-03-20,236.5,Thermocouple,37
7077,OBS_100TI-8054AL,2012-03-20,234.5,Thermocouple,38
7078,OBS_100TI-8054AM,2012-03-20,232.5,Thermocouple,39
7079,OBS_100TI-8054D,2012-03-20,322.0,Thermocouple,4
7080,OBS_100TI-8054AN,2012-03-20,230.5,Thermocouple,40
7081,OBS_100TI-8054AO,2012-03-20,228.5,Thermocouple,41
7082,OBS_100TI-8054AP,2012-03-20,226.5,Thermocouple,42
7083,OBS_100TI-8054AQ,2012-03-20,224.5,Thermocouple,43
7084,OBS_100TI-8054AR,2012-03-20,222.5,Thermocouple,44
7085,OBS_100TI-8054AS,2012-03-20,220.5,Thermocouple,45
7086,OBS_100TI-8054AT,2012-03-20,218.5,Thermocouple,46
7087,OBS_100TI-8054AU,2012-03-20,216.5,Thermocouple,47
7088,OBS_100TI-8054AV,2012-03-20,214.5,Thermocouple,48
7089,OBS_100TI-8054AW,2012-03-20,212.5,Thermocouple,49
7090,OBS_100TI-8054E,2012-03-20,318.5,Thermocouple,5
7091,OBS_100TI-8054AX,2012-03-20,210.5,Thermocouple,50
7092,OBS_100TI-8054AY,2012-03-20,208.5,Thermocouple,51
7093,OBS_100TI-8054AZ,2012-03-20,206.5,Thermocouple,52
7094,OBS_100TI-8054BA,2012-03-20,204.5,Thermocouple,53
7095,OBS_100TI-8054BB,2012-03-20,202.5,Thermocouple,54
7096,OBS_100TI-8054F,2012-03-20,315.0,Thermocouple,6
7097,OBS_100TI-8054G,2012-03-20,311.5,Thermocouple,7
7098,OBS_100TI-8054H,2012-03-20,308.0,Thermocouple,8
7099,OBS_100TI-8054I,2012-03-20,304.5,Thermocouple,9
7100,OBS_100TI-8054BD,2012-03-20,308.5,Piezometer,PiezT1
7101,OBS_100TI-8054BC,2012-03-20,263.5,Piezometer,PiezT2
7102,OBS_100PI-8069BC,2012-03-20,290.2,Piezometer,PiezP1
7103,OBS_100PI-8069BD,2012-03-20,245.2,Piezometer,PiezP2
7104,OBS_100TI-8069A,2012-03-20,307.3,Thermocouple,1
7105,OBS_100TI-8069J,2012-03-20,281.2,Thermocouple,10
7106,OBS_100TI-8069K,2012-03-20,278.3,Thermocouple,11
7107,OBS_100TI-8069L,2012-03-20,275.4,Thermocouple,12
7108,OBS_100TI-8069M,2012-03-20,272.5,Thermocouple,13
7109,OBS_100TI-8069N,2012-03-20,269.6,Thermocouple,14
7110,OBS_100TI-8069O,2012-03-20,266.7,Thermocouple,15
7111,OBS_100TI-8069P,2012-03-20,263.8,Thermocouple,16
7112,OBS_100TI-8069Q,2012-03-20,260.9,Thermocouple,17
7113,OBS_100TI-8069R,2012-03-20,258.0,Thermocouple,18
7114,OBS_100TI-8069S,2012-03-20,255.1,Thermocouple,19
7115,OBS_100TI-8069B,2012-03-20,304.4,Thermocouple,2
7116,OBS_100TI-8069T,2012-03-20,252.2,Thermocouple,20
7117,OBS_100TI-8069U,2012-03-20,249.3,Thermocouple,21
7118,OBS_100TI-8069V,2012-03-20,246.4,Thermocouple,22
7119,OBS_100TI-8069W,2012-03-20,243.5,Thermocouple,23
7120,OBS_100TI-8069X,2012-03-20,240.6,Thermocouple,24
7121,OBS_100TI-8069Y,2012-03-20,244.2,Thermocouple,25
7122,OBS_100TI-8069Z,2012-03-20,242.2,Thermocouple,26
7123,OBS_100TI-8069AA,2012-03-20,240.2,Thermocouple,27
7124,OBS_100TI-8069AB,2012-03-20,238.2,Thermocouple,28
7125,OBS_100TI-8069AC,2012-03-20,236.2,Thermocouple,29
7126,OBS_100TI-8069C,2012-03-20,301.5,Thermocouple,3
7127,OBS_100TI-8069AD,2012-03-20,234.2,Thermocouple,30
7128,OBS_100TI-8069AE,2012-03-20,232.2,Thermocouple,31
7129,OBS_100TI-8069AF,2012-03-20,230.2,Thermocouple,32
7130,OBS_100TI-8069AG,2012-03-20,228.2,Thermocouple,33
7131,OBS_100TI-8069AH,2012-03-20,226.2,Thermocouple,34
7132,OBS_100TI-8069AI,2012-03-20,224.2,Thermocouple,35
7133,OBS_100TI-8069AJ,2012-03-20,222.2,Thermocouple,36
7134,OBS_100TI-8069AK,2012-03-20,220.2,Thermocouple,37
7135,OBS_100TI-8069AL,2012-03-20,218.2,Thermocouple,38
7136,OBS_100TI-8069AM,2012-03-20,216.2,Thermocouple,39
7137,OBS_100TI-8069D,2012-03-20,298.6,Thermocouple,4
7138,OBS_100TI-8069AN,2012-03-20,214.2,Thermocouple,40
7139,OBS_100TI-8069AO,2012-03-20,212.2,Thermocouple,41
7140,OBS_100TI-8069AP,2012-03-20,210.2,Thermocouple,42
7141,OBS_100TI-8069AQ,2012-03-20,208.2,Thermocouple,43
7142,OBS_100TI-8069AR,2012-03-20,206.2,Thermocouple,44
7143,OBS_100TI-8069AS,2012-03-20,204.2,Thermocouple,45
7144,OBS_100TI-8069AT,2012-03-20,202.2,Thermocouple,46
7145,OBS_100TI-8069AU,2012-03-20,200.2,Thermocouple,47
7146,OBS_100TI-8069AV,2012-03-20,198.2,Thermocouple,48
7147,OBS_100TI-8069AW,2012-03-20,196.2,Thermocouple,49
7148,OBS_100TI-8069E,2012-03-20,295.7,Thermocouple,5
7149,OBS_100TI-8069AX,2012-03-20,194.2,Thermocouple,50
7150,OBS_100TI-8069AY,2012-03-20,192.2,Thermocouple,51
7151,OBS_100TI-8069AZ,2012-03-20,190.2,Thermocouple,52
7152,OBS_100TI-8069BA,2012-03-20,188.2,Thermocouple,53
7153,OBS_100TI-8069BB,2012-03-20,186.2,Thermocouple,54
7154,OBS_100TI-8069F,2012-03-20,292.8,Thermocouple,6
7155,OBS_100TI-8069G,2012-03-20,289.9,Thermocouple,7
7156,OBS_100TI-8069H,2012-03-20,287.0,Thermocouple,8
7157,OBS_100TI-8069I,2012-03-20,284.1,Thermocouple,9
7158,OBS_100TI-8069BC,2012-03-20,290.2,Piezometer,PiezT1
7159,OBS_100TI-8069BD,2012-03-20,245.2,Piezometer,PiezT2
7160,OBS_100PI-8070BC,2012-03-20,297.0,Piezometer,PiezP1
7161,OBS_100PI-8070BD,2012-03-20,252.0,Piezometer,PiezP2
7162,OBS_100TI-8070A,2012-03-20,315.0,Thermocouple,1
7163,OBS_100TI-8070J,2012-03-20,288.9,Thermocouple,10
7164,OBS_100TI-8070K,2012-03-20,286.0,Thermocouple,11
7165,OBS_100TI-8070L,2012-03-20,283.1,Thermocouple,12
7166,OBS_100TI-8070M,2012-03-20,280.2,Thermocouple,13
7167,OBS_100TI-8070N,2012-03-20,277.3,Thermocouple,14
7168,OBS_100TI-8070O,2012-03-20,274.4,Thermocouple,15
7169,OBS_100TI-8070P,2012-03-20,271.5,Thermocouple,16
7170,OBS_100TI-8070Q,2012-03-20,268.6,Thermocouple,17
7171,OBS_100TI-8070R,2012-03-20,265.7,Thermocouple,18
7172,OBS_100TI-8070S,2012-03-20,262.8,Thermocouple,19
7173,OBS_100TI-8070B,2012-03-20,312.1,Thermocouple,2
7174,OBS_100TI-8070T,2012-03-20,259.9,Thermocouple,20
7175,OBS_100TI-8070U,2012-03-20,257.0,Thermocouple,21
7176,OBS_100TI-8070V,2012-03-20,254.1,Thermocouple,22
7177,OBS_100TI-8070W,2012-03-20,251.2,Thermocouple,23
7178,OBS_100TI-8070X,2012-03-20,248.3,Thermocouple,24
7179,OBS_100TI-8070Y,2012-03-20,251.0,Thermocouple,25
7180,OBS_100TI-8070Z,2012-03-20,249.0,Thermocouple,26
7181,OBS_100TI-8070AA,2012-03-20,247.0,Thermocouple,27
7182,OBS_100TI-8070AB,2012-03-20,245.0,Thermocouple,28
7183,OBS_100TI-8070AC,2012-03-20,243.0,Thermocouple,29
7184,OBS_100TI-8070C,2012-03-20,309.2,Thermocouple,3
7185,OBS_100TI-8070AD,2012-03-20,241.0,Thermocouple,30
7186,OBS_100TI-8070AE,2012-03-20,239.0,Thermocouple,31
7187,OBS_100TI-8070AF,2012-03-20,237.0,Thermocouple,32
7188,OBS_100TI-8070AG,2012-03-20,235.0,Thermocouple,33
7189,OBS_100TI-8070AH,2012-03-20,233.0,Thermocouple,34
7190,OBS_100TI-8070AI,2012-03-20,231.0,Thermocouple,35
7191,OBS_100TI-8070AJ,2012-03-20,229.0,Thermocouple,36
7192,OBS_100TI-8070AK,2012-03-20,227.0,Thermocouple,37
7193,OBS_100TI-8070AL,2012-03-20,225.0,Thermocouple,38
7194,OBS_100TI-8070AM,2012-03-20,223.0,Thermocouple,39
7195,OBS_100TI-8070D,2012-03-20,306.3,Thermocouple,4
7196,OBS_100TI-8070AN,2012-03-20,221.0,Thermocouple,40
7197,OBS_100TI-8070AO,2012-03-20,219.0,Thermocouple,41
7198,OBS_100TI-8070AP,2012-03-20,217.0,Thermocouple,42
7199,OBS_100TI-8070AQ,2012-03-20,215.0,Thermocouple,43
7200,OBS_100TI-8070AR,2012-03-20,213.0,Thermocouple,44
7201,OBS_100TI-8070AS,2012-03-20,211.0,Thermocouple,45
7202,OBS_100TI-8070AT,2012-03-20,209.0,Thermocouple,46
7203,OBS_100TI-8070AU,2012-03-20,207.0,Thermocouple,47
7204,OBS_100TI-8070AV,2012-03-20,205.0,Thermocouple,48
7205,OBS_100TI-8070AW,2012-03-20,203.0,Thermocouple,49
7206,OBS_100TI-8070E,2012-03-20,303.4,Thermocouple,5
7207,OBS_100TI-8070AX,2012-03-20,201.0,Thermocouple,50
7208,OBS_100TI-8070AY,2012-03-20,199.0,Thermocouple,51
7209,OBS_100TI-8070AZ,2012-03-20,197.0,Thermocouple,52
7210,OBS_100TI-8070BA,2012-03-20,195.0,Thermocouple,53
7211,OBS_100TI-8070BB,2012-03-20,193.0,Thermocouple,54
7212,OBS_100TI-8070F,2012-03-20,300.5,Thermocouple,6
7213,OBS_100TI-8070G,2012-03-20,297.6,Thermocouple,7
7214,OBS_100TI-8070H,2012-03-20,294.7,Thermocouple,8
7215,OBS_100TI-8070I,2012-03-20,291.8,Thermocouple,9
7216,OBS_100TI-8070BC,2012-03-20,297.0,Piezometer,PiezT1
7217,OBS_100TI-8070BD,2012-03-20,252.0,Piezometer,PiezT2
7218,OBS_100PI-8093BC,2012-03-20,312.0,Piezometer,PiezP1
7219,OBS_100PI-8093BD,2012-03-20,267.0,Piezometer,PiezP2
7220,OBS_100TI-8093A,2012-05-31,335.8,Thermocouple,1
7221,OBS_100TI-8093J,2012-05-31,304.3,Thermocouple,10
7222,OBS_100TI-8093K,2012-05-31,300.8,Thermocouple,11
7223,OBS_100TI-8093L,2012-05-31,297.3,Thermocouple,12
7224,OBS_100TI-8093M,2012-05-31,293.8,Thermocouple,13
7225,OBS_100TI-8093N,2012-05-31,290.3,Thermocouple,14
7226,OBS_100TI-8093O,2012-05-31,286.8,Thermocouple,15
7227,OBS_100TI-8093P,2012-05-31,283.3,Thermocouple,16
7228,OBS_100TI-8093Q,2012-05-31,279.8,Thermocouple,17
7229,OBS_100TI-8093R,2012-05-31,276.3,Thermocouple,18
7230,OBS_100TI-8093S,2012-05-31,272.8,Thermocouple,19
7231,OBS_100TI-8093B,2012-05-31,332.3,Thermocouple,2
7232,OBS_100TI-8093T,2012-05-31,269.3,Thermocouple,20
7233,OBS_100TI-8093Y,2012-05-31,266.0,Thermocouple,21
7234,OBS_100TI-8093U,2012-05-31,265.8,Thermocouple,22
7235,OBS_100TI-8093Z,2012-05-31,264.0,Thermocouple,23
7236,OBS_100TI-8093V,2012-05-31,262.3,Thermocouple,24
7237,OBS_100TI-8093AA,2012-05-31,262.0,Thermocouple,25
7238,OBS_100TI-8093AB,2012-05-31,260.0,Thermocouple,26
7239,OBS_100TI-8093W,2012-05-31,258.8,Thermocouple,27
7240,OBS_100TI-8093AC,2012-05-31,258.0,Thermocouple,28
7241,OBS_100TI-8093AD,2012-05-31,256.0,Thermocouple,29
7242,OBS_100TI-8093C,2012-05-31,328.8,Thermocouple,3
7243,OBS_100TI-8093X,2012-05-31,255.3,Thermocouple,30
7244,OBS_100TI-8093AE,2012-05-31,254.0,Thermocouple,31
7245,OBS_100TI-8093AF,2012-05-31,252.0,Thermocouple,32
7246,OBS_100TI-8093AG,2012-05-31,250.0,Thermocouple,33
7247,OBS_100TI-8093AH,2012-05-31,248.0,Thermocouple,34
7248,OBS_100TI-8093AI,2012-05-31,246.0,Thermocouple,35
7249,OBS_100TI-8093AJ,2012-05-31,244.0,Thermocouple,36
7250,OBS_100TI-8093AK,2017-11-27,242.0,Thermocouple,37
7251,OBS_100TI-8093AL,2017-11-27,240.0,Thermocouple,38
7252,OBS_100TI-8093AM,2017-11-27,238.0,Thermocouple,39
7253,OBS_100TI-8093D,2012-05-31,325.3,Thermocouple,4
7254,OBS_100TI-8093AN,2017-11-27,236.0,Thermocouple,40
7255,OBS_100TI-8093AO,2017-11-27,234.0,Thermocouple,41
7256,OBS_100TI-8093AP,2017-11-27,232.0,Thermocouple,42
7257,OBS_100TI-8093AQ,2017-11-27,230.0,Thermocouple,43
7258,OBS_100TI-8093AR,2017-11-27,228.0,Thermocouple,44
7259,OBS_100TI-8093AS,2017-11-27,226.0,Thermocouple,45
7260,OBS_100TI-8093AT,2017-11-27,224.0,Thermocouple,46
7261,OBS_100TI-8093AU,2012-05-31,222.0,Thermocouple,47
7262,OBS_100TI-8093AV,2012-05-31,220.0,Thermocouple,48
7263,OBS_100TI-8093AW,2012-05-31,218.0,Thermocouple,49
7264,OBS_100TI-8093E,2012-05-31,321.8,Thermocouple,5
7265,OBS_100TI-8093AX,2012-05-31,216.0,Thermocouple,50
7266,OBS_100TI-8093AY,2012-05-31,214.0,Thermocouple,51
7267,OBS_100TI-8093AZ,2012-05-31,212.0,Thermocouple,52
7268,OBS_100TI-8093BA,2012-05-31,210.0,Thermocouple,53
7269,OBS_100TI-8093BB,2012-05-31,208.0,Thermocouple,54
7270,OBS_100TI-8093F,2012-05-31,318.3,Thermocouple,6
7271,OBS_100TI-8093G,2012-05-31,314.8,Thermocouple,7
7272,OBS_100TI-8093H,2012-05-31,311.3,Thermocouple,8
7273,OBS_100TI-8093I,2012-05-31,307.8,Thermocouple,9
7274,OBS_100TI-8093BC,2012-05-31,312.0,Piezometer,PiezT1
7275,OBS_100TI-8093BD,2012-05-31,267.0,Piezometer,PiezT2
7276,OBS_100PI-8055BC,2012-03-20,308.1,Piezometer,PiezP1
7277,OBS_100PI-8055BD,2012-03-20,263.1,Piezometer,PiezP2
7278,OBS_100TI-8055A,2012-03-20,328.0,Thermocouple,1
7279,OBS_100TI-8055J,2012-03-20,296.5,Thermocouple,10
7280,OBS_100TI-8055K,2012-03-20,293.0,Thermocouple,11
7281,OBS_100TI-8055L,2012-03-20,289.5,Thermocouple,12
7282,OBS_100TI-8055M,2012-03-20,286.0,Thermocouple,13
7283,OBS_100TI-8055N,2012-03-20,282.5,Thermocouple,14
7284,OBS_100TI-8055O,2012-03-20,279.0,Thermocouple,15
7285,OBS_100TI-8055P,2012-03-20,275.5,Thermocouple,16
7286,OBS_100TI-8055Q,2012-03-20,272.0,Thermocouple,17
7287,OBS_100TI-8055R,2012-03-20,268.5,Thermocouple,18
7288,OBS_100TI-8055S,2012-03-20,265.0,Thermocouple,19
7289,OBS_100TI-8055B,2012-03-20,324.5,Thermocouple,2
7290,OBS_100TI-8055Y,2012-03-20,262.1,Thermocouple,20
7291,OBS_100TI-8055T,2012-03-20,261.5,Thermocouple,21
7292,OBS_100TI-8055Z,2012-03-20,260.1,Thermocouple,22
7293,OBS_100TI-8055AA,2012-03-20,258.1,Thermocouple,23
7294,OBS_100TI-8055U,2012-03-20,258.0,Thermocouple,24
7295,OBS_100TI-8055AB,2012-03-20,256.1,Thermocouple,25
7296,OBS_100TI-8055V,2012-03-20,254.5,Thermocouple,26
7297,OBS_100TI-8055AC,2012-03-20,254.1,Thermocouple,27
7298,OBS_100TI-8055AD,2012-03-20,252.1,Thermocouple,28
7299,OBS_100TI-8055W,2012-03-20,251.0,Thermocouple,29
7300,OBS_100TI-8055C,2012-03-20,321.0,Thermocouple,3
7301,OBS_100TI-8055AE,2012-03-20,250.1,Thermocouple,30
7302,OBS_100TI-8055AF,2012-03-20,248.1,Thermocouple,31
7303,OBS_100TI-8055X,2012-03-20,247.5,Thermocouple,32
7304,OBS_100TI-8055AG,2012-03-20,246.1,Thermocouple,33
7305,OBS_100TI-8055AH,2012-03-20,244.1,Thermocouple,34
7306,OBS_100TI-8055AI,2012-03-20,242.1,Thermocouple,35
7307,OBS_100TI-8055AJ,2012-03-20,240.1,Thermocouple,36
7308,OBS_100TI-8055AK,2012-03-20,238.1,Thermocouple,37
7309,OBS_100TI-8055AL,2012-03-21,236.1,Thermocouple,38
7310,OBS_100TI-8055AM,2012-03-21,234.1,Thermocouple,39
7311,OBS_100TI-8055D,2012-03-20,317.5,Thermocouple,4
7312,OBS_100TI-8055AN,2012-03-21,232.1,Thermocouple,40
7313,OBS_100TI-8055AO,2012-03-21,230.1,Thermocouple,41
7314,OBS_100TI-8055AP,2012-03-21,228.1,Thermocouple,42
7315,OBS_100TI-8055AQ,2012-03-20,226.1,Thermocouple,43
7316,OBS_100TI-8055AR,2012-03-20,224.1,Thermocouple,44
7317,OBS_100TI-8055AS,2012-03-20,222.1,Thermocouple,45
7318,OBS_100TI-8055AT,2012-03-20,220.1,Thermocouple,46
7319,OBS_100TI-8055AU,2012-03-20,218.1,Thermocouple,47
7320,OBS_100TI-8055AV,2012-03-20,216.1,Thermocouple,48
7321,OBS_100TI-8055AW,2012-03-20,214.1,Thermocouple,49
7322,OBS_100TI-8055E,2012-03-20,314.0,Thermocouple,5
7323,OBS_100TI-8055AX,2012-03-20,212.1,Thermocouple,50
7324,OBS_100TI-8055AY,2012-03-20,210.1,Thermocouple,51
7325,OBS_100TI-8055AZ,2012-03-20,208.1,Thermocouple,52
7326,OBS_100TI-8055BA,2012-03-20,206.1,Thermocouple,53
7327,OBS_100TI-8055BB,2012-03-20,204.1,Thermocouple,54
7328,OBS_100TI-8055F,2012-03-20,310.5,Thermocouple,6
7329,OBS_100TI-8055G,2012-03-20,307.0,Thermocouple,7
7330,OBS_100TI-8055H,2012-03-20,303.5,Thermocouple,8
7331,OBS_100TI-8055I,2012-03-20,300.0,Thermocouple,9
7332,OBS_100TI-8055BC,2012-03-20,308.1,Piezometer,PiezT1
7333,OBS_100TI-8055BD,2012-03-20,263.1,Piezometer,PiezT2
7334,OBS_100PI-8071BC,2012-03-20,304.3,Piezometer,PiezP1
7335,OBS_100PI-8071BD,2012-03-20,259.3,Piezometer,PiezP2
7336,OBS_100TI-8071A,2012-03-20,323.0,Thermocouple,1
7337,OBS_100TI-8071J,2012-03-20,296.9,Thermocouple,10
7338,OBS_100TI-8071K,2012-03-20,294.0,Thermocouple,11
7339,OBS_100TI-8071L,2012-03-20,291.1,Thermocouple,12
7340,OBS_100TI-8071M,2012-03-20,288.2,Thermocouple,13
7341,OBS_100TI-8071N,2012-03-20,285.3,Thermocouple,14
7342,OBS_100TI-8071O,2012-03-20,282.4,Thermocouple,15
7343,OBS_100TI-8071P,2012-03-20,279.5,Thermocouple,16
7344,OBS_100TI-8071Q,2012-03-20,276.6,Thermocouple,17
7345,OBS_100TI-8071R,2012-03-20,273.7,Thermocouple,18
7346,OBS_100TI-8071S,2012-03-20,270.8,Thermocouple,19
7347,OBS_100TI-8071B,2012-03-20,320.1,Thermocouple,2
7348,OBS_100TI-8071T,2012-03-20,267.9,Thermocouple,20
7349,OBS_100TI-8071U,2012-03-20,265.0,Thermocouple,21
7350,OBS_100TI-8071V,2012-03-20,262.1,Thermocouple,22
7351,OBS_100TI-8071Y,2012-03-20,261.5,Thermocouple,23
7352,OBS_100TI-8071Z,2012-03-20,259.5,Thermocouple,24
7353,OBS_100TI-8071W,2012-03-20,259.2,Thermocouple,25
7354,OBS_100TI-8071AA,2012-03-20,257.5,Thermocouple,26
7355,OBS_100TI-8071X,2012-03-20,256.3,Thermocouple,27
7356,OBS_100TI-8071AB,2012-03-20,255.5,Thermocouple,28
7357,OBS_100TI-8071AC,2012-03-20,253.5,Thermocouple,29
7358,OBS_100TI-8071C,2012-03-20,317.2,Thermocouple,3
7359,OBS_100TI-8071AD,2012-03-20,251.5,Thermocouple,30
7360,OBS_100TI-8071AE,2012-03-20,249.5,Thermocouple,31
7361,OBS_100TI-8071AF,2012-03-21,247.5,Thermocouple,32
7362,OBS_100TI-8071AG,2012-03-21,245.5,Thermocouple,33
7363,OBS_100TI-8071AH,2012-03-21,243.5,Thermocouple,34
7364,OBS_100TI-8071AI,2012-03-21,241.5,Thermocouple,35
7365,OBS_100TI-8071AJ,2012-03-21,239.5,Thermocouple,36
7366,OBS_100TI-8071AK,2012-03-21,237.5,Thermocouple,37
7367,OBS_100TI-8071AL,2012-03-21,235.5,Thermocouple,38
7368,OBS_100TI-8071AM,2012-03-20,233.5,Thermocouple,39
7369,OBS_100TI-8071D,2012-03-20,314.3,Thermocouple,4
7370,OBS_100TI-8071AN,2012-03-20,231.5,Thermocouple,40
7371,OBS_100TI-8071AO,2012-03-20,229.5,Thermocouple,41
7372,OBS_100TI-8071AP,2012-03-20,227.5,Thermocouple,42
7373,OBS_100TI-8071AQ,2012-03-20,225.5,Thermocouple,43
7374,OBS_100TI-8071AR,2012-03-20,223.5,Thermocouple,44
7375,OBS_100TI-8071AS,2012-03-20,221.5,Thermocouple,45
7376,OBS_100TI-8071AT,2012-03-20,219.5,Thermocouple,46
7377,OBS_100TI-8071AU,2012-03-20,217.5,Thermocouple,47
7378,OBS_100TI-8071AV,2012-03-20,215.5,Thermocouple,48
7379,OBS_100TI-8071AW,2012-03-20,213.5,Thermocouple,49
7380,OBS_100TI-8071E,2012-03-20,311.4,Thermocouple,5
7381,OBS_100TI-8071AX,2012-03-20,211.5,Thermocouple,50
7382,OBS_100TI-8071AY,2012-03-20,209.5,Thermocouple,51
7383,OBS_100TI-8071AZ,2012-03-20,207.5,Thermocouple,52
7384,OBS_100TI-8071BA,2012-03-20,205.5,Thermocouple,53
7385,OBS_100TI-8071BB,2012-03-20,203.5,Thermocouple,54
7386,OBS_100TI-8071F,2012-03-20,308.5,Thermocouple,6
7387,OBS_100TI-8071G,2012-03-20,305.6,Thermocouple,7
7388,OBS_100TI-8071H,2012-03-20,302.7,Thermocouple,8
7389,OBS_100TI-8071I,2012-03-20,299.8,Thermocouple,9
7390,OBS_100TI-8071BC,2012-03-20,304.3,Piezometer,PiezT1
7391,OBS_100TI-8071BD,2012-03-20,259.3,Piezometer,PiezT2
7392,OBS_100PI-8072BC,2012-03-20,304.65,Piezometer,PiezP1
7393,OBS_100PI-8072BD,2012-03-20,259.65,Piezometer,PiezP2
7394,OBS_100TI-8072A,2012-03-20,328.5,Thermocouple,1
7395,OBS_100TI-8072J,2012-03-20,297.0,Thermocouple,10
7396,OBS_100TI-8072K,2012-03-20,293.5,Thermocouple,11
7397,OBS_100TI-8072L,2012-03-20,290.0,Thermocouple,12
7398,OBS_100TI-8072M,2012-03-20,286.5,Thermocouple,13
7399,OBS_100TI-8072N,2012-03-20,283.0,Thermocouple,14
7400,OBS_100TI-8072O,2012-03-20,279.5,Thermocouple,15
7401,OBS_100TI-8072P,2012-03-20,276.0,Thermocouple,16
7402,OBS_100TI-8072Q,2012-03-20,272.5,Thermocouple,17
7403,OBS_100TI-8072R,2012-03-20,269.0,Thermocouple,18
7404,OBS_100TI-8072S,2012-03-20,265.5,Thermocouple,19
7405,OBS_100TI-8072B,2012-03-20,325.0,Thermocouple,2
7406,OBS_100TI-8072T,2012-03-20,262.0,Thermocouple,20
7407,OBS_100TI-8072Y,2012-03-20,260.4,Thermocouple,21
7408,OBS_100TI-8072U,2012-03-20,258.5,Thermocouple,22
7409,OBS_100TI-8072Z,2012-03-20,258.4,Thermocouple,23
7410,OBS_100TI-8072AA,2012-03-20,256.4,Thermocouple,24
7411,OBS_100TI-8072V,2012-03-20,255.0,Thermocouple,25
7412,OBS_100TI-8072AB,2012-03-20,254.4,Thermocouple,26
7413,OBS_100TI-8072AC,2012-03-20,252.4,Thermocouple,27
7414,OBS_100TI-8072W,2012-03-20,251.5,Thermocouple,28
7415,OBS_100TI-8072AD,2012-03-20,250.4,Thermocouple,29
7416,OBS_100TI-8072C,2012-03-20,321.5,Thermocouple,3
7417,OBS_100TI-8072AE,2012-03-20,248.4,Thermocouple,30
7418,OBS_100TI-8072X,2012-03-20,248.0,Thermocouple,31
7419,OBS_100TI-8072AF,2012-03-20,246.4,Thermocouple,32
7420,OBS_100TI-8072AG,2012-03-20,244.4,Thermocouple,33
7421,OBS_100TI-8072AH,2012-03-20,242.4,Thermocouple,34
7422,OBS_100TI-8072AI,2012-03-20,240.4,Thermocouple,35
7423,OBS_100TI-8072AJ,2012-03-20,238.4,Thermocouple,36
7424,OBS_100TI-8072AK,2012-03-20,236.4,Thermocouple,37
7425,OBS_100TI-8072AL,2012-03-20,234.4,Thermocouple,38
7426,OBS_100TI-8072AM,2012-03-20,232.4,Thermocouple,39
7427,OBS_100TI-8072D,2012-03-20,318.0,Thermocouple,4
7428,OBS_100TI-8072AN,2012-03-20,230.4,Thermocouple,40
7429,OBS_100TI-8072AO,2012-03-20,228.4,Thermocouple,41
7430,OBS_100TI-8072AP,2012-03-20,226.4,Thermocouple,42
7431,OBS_100TI-8072AQ,2012-03-20,224.4,Thermocouple,43
7432,OBS_100TI-8072AR,2012-03-20,222.4,Thermocouple,44
7433,OBS_100TI-8072AS,2012-03-20,220.4,Thermocouple,45
7434,OBS_100TI-8072AT,2012-03-20,218.4,Thermocouple,46
