PROJECT,SURFACE_PAD,PATTERN,WELL_PAIR,MAPPED_COMMON_WELLNAME,OBS_SUNCOR_WELLBORE_ID,TVDSS,OBS_MD,PROJECTED_MD,FILE_MNEMONIC_NAME,COMMON_MNEMONIC_NAME,MNEMONIC_VALUE
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,382.100006103516,15.1000003814697,957.280029296875,M_GR,Gamma Ray,37.480053
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,382.100006103516,15.1000003814697,957.280029296875,M_GR,Gamma Ray,37.480053
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,362.100006103516,35.0999984741211,957.280029296875,M_GR,Gamma Ray,62.849243
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,352.100006103516,45.0999984741211,957.280029296875,M_GR,Gamma Ray,84.368126
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,352.100006103516,45.0999984741211,957.280029296875,M_GR,Gamma Ray,84.368126
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,332.100006103516,65.0999984741211,957.280029296875,M_GR,Gamma Ray,-999.25
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,322.100006103516,75.0999984741211,957.280029296875,M_GR,Gamma Ray,-999.25
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,322.100006103516,75.0999984741211,957.280029296875,M_GR,Gamma Ray,-999.25
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,393.900024414063,8.30000019073486,627.679992675781,M_GR,Gamma Ray,85.88094
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,383.900024414063,18.2999992370605,627.679992675781,M_GR,Gamma Ray,33.97836
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,383.900024414063,18.2999992370605,627.679992675781,M_GR,Gamma Ray,33.97836
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,363.900024414063,38.2999992370605,627.679992675781,M_GR,Gamma Ray,43.908047
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,353.900024414063,48.2999992370605,627.679992675781,M_GR,Gamma Ray,35.040813
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,353.900024414063,48.2999992370605,627.679992675781,M_GR,Gamma Ray,35.040813
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,333.900024414063,68.3000030517578,627.679992675781,M_GR,Gamma Ray,113.35444
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,323.900024414063,78.3000030517578,627.679992675781,M_GR,Gamma Ray,116.31178
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,323.900024414063,78.3000030517578,627.679992675781,M_GR,Gamma Ray,116.31178
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,397.200012207031,-4.90000009536743,957.280029296875,M_GR,Gamma Ray,-999.25
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,397.200012207031,-4.90000009536743,957.280029296875,M_GR,Gamma Ray,-999.25
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,392.100006103516,5.09999990463257,957.280029296875,M_GR,Gamma Ray,47.386967
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,372.100006103516,25.1000003814697,957.280029296875,M_GR,Gamma Ray,45.0389
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,372.100006103516,25.1000003814697,957.280029296875,M_GR,Gamma Ray,45.0389
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,362.100006103516,35.0999984741211,957.280029296875,M_GR,Gamma Ray,62.849243
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,342.100006103516,55.0999984741211,957.280029296875,M_GR,Gamma Ray,-999.25
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,342.100006103516,55.0999984741211,957.280029296875,M_GR,Gamma Ray,-999.25
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391489-093-12-W4-00,332.100006103516,65.0999984741211,957.280029296875,M_GR,Gamma Ray,-999.25
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,402.200012207031,-1.70000004768372,627.679992675781,M_GR,Gamma Ray,-999.25
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,402.200012207031,-1.70000004768372,627.679992675781,M_GR,Gamma Ray,-999.25
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,393.900024414063,8.30000019073486,627.679992675781,M_GR,Gamma Ray,85.88094
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,373.900024414063,28.2999992370605,627.679992675781,M_GR,Gamma Ray,37.994827
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,373.900024414063,28.2999992370605,627.679992675781,M_GR,Gamma Ray,37.994827
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,363.900024414063,38.2999992370605,627.679992675781,M_GR,Gamma Ray,43.908047
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,343.900024414063,58.2999992370605,627.679992675781,M_GR,Gamma Ray,92.30517
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,343.900024414063,58.2999992370605,627.679992675781,M_GR,Gamma Ray,92.30517
Mackay River,Pad 23,Pad F,F-WP06,F-P06,SUN-AB0391490-093-12-W4-00,333.900024414063,68.3000030517578,627.679992675781,M_GR,Gamma Ray,113.35444
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,435.899993896484,0,1239.06994628906,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,425.899993896484,10,1239.06994628906,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,415.899993896484,20,1239.06994628906,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,405.899993896484,30,1239.06994628906,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,395.899993896484,40,1239.06994628906,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,385.899993896484,50,1239.06994628906,M_GR,Gamma Ray,43.823574
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,375.899993896484,60,1239.06994628906,M_GR,Gamma Ray,77.36686
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,365.899993896484,70,1239.06994628906,M_GR,Gamma Ray,108.61037
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,355.899993896484,80,1239.06994628906,M_GR,Gamma Ray,113.283966
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,425.100006103516,10,1257.32995605469,M_GR,Gamma Ray,193.58499
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,415.100006103516,20,1257.32995605469,M_GR,Gamma Ray,194.02849
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,405.100006103516,30,1257.32995605469,M_GR,Gamma Ray,38.1905
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,395.100006103516,40,1257.32995605469,M_GR,Gamma Ray,33.424
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,385.100006103516,50,1257.32995605469,M_GR,Gamma Ray,41.544003
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,375.100006103516,60,1257.32995605469,M_GR,Gamma Ray,60.639
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,365.100006103516,70,1257.32995605469,M_GR,Gamma Ray,89.933
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,355.100006103516,80,1257.32995605469,M_GR,Gamma Ray,90.598495
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,345.100006103516,90,1257.32995605469,M_GR,Gamma Ray,59.558
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,406.700012207031,30,1248.30004882813,M_GR,Gamma Ray,33.9254
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,396.700012207031,40,1248.30004882813,M_GR,Gamma Ray,38.637
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,386.700012207031,50,1248.30004882813,M_GR,Gamma Ray,42.9966
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,376.700012207031,60,1248.30004882813,M_GR,Gamma Ray,47.9232
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,366.700012207031,70,1248.30004882813,M_GR,Gamma Ray,40.1599
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,356.700012207031,80,1248.30004882813,M_GR,Gamma Ray,49.8746
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,346.700012207031,90,1248.30004882813,M_GR,Gamma Ray,48.8401
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,336.700012207031,100,1248.30004882813,M_GR,Gamma Ray,55.9064
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,326.700012207031,110,1248.30004882813,M_GR,Gamma Ray,58.1154
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,377.899993896484,57.5,1191.33996582031,M_GR,Gamma Ray,75.015
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,367.899993896484,67.5,1191.33996582031,M_GR,Gamma Ray,43.704
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,357.899993896484,77.5,1191.33996582031,M_GR,Gamma Ray,64.466
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,347.899993896484,87.5,1191.33996582031,M_GR,Gamma Ray,53.917
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,337.899993896484,97.5,1191.33996582031,M_GR,Gamma Ray,64.713
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,327.899993896484,107.5,1191.33996582031,M_GR,Gamma Ray,64.091
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,317.899993896484,117.5,1191.33996582031,M_GR,Gamma Ray,67.987
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,307.899993896484,127.5,1191.33996582031,M_GR,Gamma Ray,23.46
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,297.899993896484,137.5,1191.33996582031,M_GR,Gamma Ray,45.946
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,372.899993896484,62.5,1293.5400390625,M_GR,Gamma Ray,64.296
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,362.899993896484,72.5,1293.5400390625,M_GR,Gamma Ray,62.533
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,352.899993896484,82.5,1293.5400390625,M_GR,Gamma Ray,57.449
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,342.899993896484,92.5,1293.5400390625,M_GR,Gamma Ray,39.592
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,332.899993896484,102.5,1293.5400390625,M_GR,Gamma Ray,68.533
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,322.899993896484,112.5,1293.5400390625,M_GR,Gamma Ray,65.429
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,312.899993896484,122.5,1293.5400390625,M_GR,Gamma Ray,60.328
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,302.899993896484,132.5,1293.5400390625,M_GR,Gamma Ray,51.729
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,292.899993896484,142.5,1293.5400390625,M_GR,Gamma Ray,32.406
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,378.049987792969,54.8499984741211,865.049987792969,M_GR,Gamma Ray,71.2587
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,368.049987792969,64.8499984741211,865.049987792969,M_GR,Gamma Ray,19.9688
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,358.049987792969,74.8499984741211,865.049987792969,M_GR,Gamma Ray,59.9178
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,348.049987792969,84.8499984741211,865.049987792969,M_GR,Gamma Ray,69.766
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,338.049987792969,94.8499984741211,865.049987792969,M_GR,Gamma Ray,96.5072
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,328.049987792969,104.849998474121,865.049987792969,M_GR,Gamma Ray,87.2269
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,318.049987792969,114.849998474121,865.049987792969,M_GR,Gamma Ray,88.4939
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,308.049987792969,124.849998474121,865.049987792969,M_GR,Gamma Ray,22.9591
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,298.049987792969,134.850006103516,865.049987792969,M_GR,Gamma Ray,74.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,376.949981689453,56.4500007629395,616.989990234375,M_GR,Gamma Ray,17.0436
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,366.950012207031,66.4499969482422,616.989990234375,M_GR,Gamma Ray,25.7963
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,356.950012207031,76.4499969482422,616.989990234375,M_GR,Gamma Ray,31.7776
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,346.950012207031,86.4499969482422,616.989990234375,M_GR,Gamma Ray,27.5455
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,336.950012207031,96.4499969482422,616.989990234375,M_GR,Gamma Ray,90.4824
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,326.950012207031,106.449996948242,616.989990234375,M_GR,Gamma Ray,106.8767
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,316.950012207031,116.449996948242,616.989990234375,M_GR,Gamma Ray,84.3762
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,306.950012207031,126.449996948242,616.989990234375,M_GR,Gamma Ray,21.0568
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,296.950012207031,136.449996948242,616.989990234375,M_GR,Gamma Ray,84.5936
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,375.100006103516,60,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,365.100006103516,70,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,355.100006103516,80,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,345.100006103516,90,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,335.100006103516,100,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,325.100006103516,110,1321.11999511719,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,315.100006103516,120,1321.11999511719,M_GR,Gamma Ray,59.197582
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,305.100006103516,130,1321.11999511719,M_GR,Gamma Ray,60.13401
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0471658-093-12-W4-00,295.100006103516,140,1321.11999511719,M_GR,Gamma Ray,49.51073
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,345.899993896484,90,1239.06994628906,M_GR,Gamma Ray,78.320885
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,335.899993896484,100,1239.06994628906,M_GR,Gamma Ray,119.50123
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,325.899993896484,110,1239.06994628906,M_GR,Gamma Ray,112.85156
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,315.899993896484,120,1239.06994628906,M_GR,Gamma Ray,116.396355
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,305.899993896484,130,1239.06994628906,M_GR,Gamma Ray,87.39205
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,295.899993896484,140,1239.06994628906,M_GR,Gamma Ray,36.56666
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,285.899993896484,150,1239.06994628906,M_GR,Gamma Ray,46.95804
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0184088-093-12-W4-00,275.899993896484,160,1239.06994628906,M_GR,Gamma Ray,47.225594
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,435.100006103516,0,1257.32995605469,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,335.100006103516,100,1257.32995605469,M_GR,Gamma Ray,102.377
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,325.100006103516,110,1257.32995605469,M_GR,Gamma Ray,113.601006
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,315.100006103516,120,1257.32995605469,M_GR,Gamma Ray,100.2985
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,305.100006103516,130,1257.32995605469,M_GR,Gamma Ray,78.21
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,295.100006103516,140,1257.32995605469,M_GR,Gamma Ray,59.225502
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,285.100006103516,150,1257.32995605469,M_GR,Gamma Ray,27.880999
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0191464-093-12-W4-00,275.100006103516,160,1257.32995605469,M_GR,Gamma Ray,75.0505
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,426.700012207031,10,1248.30004882813,M_GR,Gamma Ray,30.36
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,416.700012207031,20,1248.30004882813,M_GR,Gamma Ray,34.0799
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,316.700012207031,120,1248.30004882813,M_GR,Gamma Ray,49.4751
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,306.700012207031,130,1248.30004882813,M_GR,Gamma Ray,36.3232
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,296.700012207031,140,1248.30004882813,M_GR,Gamma Ray,37.08
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,286.700012207031,150,1248.30004882813,M_GR,Gamma Ray,29.92
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0219788-093-12-W4-00,276.700012207031,160,1248.30004882813,M_GR,Gamma Ray,40.68
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,417.899993896484,17.5,1191.33996582031,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,407.899993896484,27.5,1191.33996582031,M_GR,Gamma Ray,25.305
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,397.899993896484,37.5,1191.33996582031,M_GR,Gamma Ray,29.948
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,387.899993896484,47.5,1191.33996582031,M_GR,Gamma Ray,42.789
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,287.899993896484,147.5,1191.33996582031,M_GR,Gamma Ray,21.827
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,277.899993896484,157.5,1191.33996582031,M_GR,Gamma Ray,33.136
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270296-093-12-W4-00,267.899993896484,167.5,1191.33996582031,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,432.899993896484,2.5,1293.5400390625,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,422.899993896484,12.5,1293.5400390625,M_GR,Gamma Ray,22.608
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,412.899993896484,22.5,1293.5400390625,M_GR,Gamma Ray,18.687
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,402.899993896484,32.5,1293.5400390625,M_GR,Gamma Ray,31.952
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,392.899993896484,42.5,1293.5400390625,M_GR,Gamma Ray,25.497
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,382.899993896484,52.5,1293.5400390625,M_GR,Gamma Ray,51.778
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,282.899993896484,152.5,1293.5400390625,M_GR,Gamma Ray,21.834
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,272.899993896484,162.5,1293.5400390625,M_GR,Gamma Ray,34.519
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0270295-093-12-W4-00,262.899993896484,172.5,1293.5400390625,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,432.899993896484,-5.15000009536743,865.049987792969,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,428.049987792969,4.84999990463257,865.049987792969,M_GR,Gamma Ray,32.6589
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,418.049987792969,14.8500003814697,865.049987792969,M_GR,Gamma Ray,36.0331
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,408.049987792969,24.8500003814697,865.049987792969,M_GR,Gamma Ray,43.8349
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,398.049987792969,34.8499984741211,865.049987792969,M_GR,Gamma Ray,26.2249
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,388.049987792969,44.8499984741211,865.049987792969,M_GR,Gamma Ray,22.0574
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,288.049987792969,144.850006103516,865.049987792969,M_GR,Gamma Ray,31.4265
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,278.049987792969,154.850006103516,865.049987792969,M_GR,Gamma Ray,51.8834
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0426902-093-12-W4-00,268.049987792969,164.850006103516,865.049987792969,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,433.399993896484,-3.54999995231628,616.989990234375,M_GR,Gamma Ray,-999.25
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,426.949981689453,6.44999980926514,616.989990234375,M_GR,Gamma Ray,35.8589
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,416.949981689453,16.4500007629395,616.989990234375,M_GR,Gamma Ray,32.5191
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,406.949981689453,26.4500007629395,616.989990234375,M_GR,Gamma Ray,19.5875
Mackay River,Pad 750,Pad 750 North,750-WP02,750-P02,SUN-AB0427006-093-12-W4-00,396.949981689453,36.4500007629395,616.989990234375,M_GR,Gamma Ray,17.8601
